RentalID,Date,Year,Month,IsSeason,IsWeekend,VehicleType,RentalDays,DailyPriceLKR,TotalPriceLKR,CustomerType,Notes
1219,2023-11-02,2023,11,1,0,Tuk Tuk,4,4000,16000,,
1220,2023-11-02,2023,11,1,0,Bike,4,2000,8000,,
1221,2023-11-02,2023,11,1,0,Bike,1,1500,1500,,
1222,2023-11-02,2023,11,1,0,Bike,3,2000,6000,,
1223,2023-11-02,2023,11,1,0,Bike,4,2000,8000,,
1224,2023-11-03,2023,11,1,0,Car,4,6000,24000,,
1225,2023-11-03,2023,11,1,0,Bike,1,2000,2000,,
1226,2023-11-03,2023,11,1,0,Bike,3,2000,6000,,
1227,2023-11-04,2023,11,1,1,Car,4,7000,28000,,
1228,2023-11-04,2023,11,1,1,Car,1,8500,8500,,
1229,2023-11-04,2023,11,1,1,Car,4,7000,28000,,
1230,2023-11-04,2023,11,1,1,Bike,3,2000,6000,,
1231,2023-11-05,2023,11,1,1,Car,3,8500,25500,,
1232,2023-11-05,2023,11,1,1,Car,2,8500,17000,,
1233,2023-11-05,2023,11,1,1,Bike,1,2500,2500,,
1234,2023-11-05,2023,11,1,1,Car,3,8500,25500,,
1235,2023-11-05,2023,11,1,1,Car,2,8500,17000,,
1236,2023-11-05,2023,11,1,1,Tuk Tuk,3,4500,13500,,
1237,2023-11-05,2023,11,1,1,Bike,4,2000,8000,,
1238,2023-11-05,2023,11,1,1,Car,3,8500,25500,,
1239,2023-11-05,2023,11,1,1,Car,2,7000,14000,,
1240,2023-11-05,2023,11,1,1,Car,4,7000,28000,,
1241,2023-11-06,2023,11,1,0,Bike,2,2000,4000,,
1242,2023-11-06,2023,11,1,0,Bike,3,2000,6000,,
1243,2023-11-06,2023,11,1,0,Tuk Tuk,4,4000,16000,,
1244,2023-11-06,2023,11,1,0,Bike,2,2000,4000,,
1245,2023-11-06,2023,11,1,0,Bike,3,1500,4500,,
1246,2023-11-06,2023,11,1,0,Car,2,7500,15000,,
1247,2023-11-06,2023,11,1,0,Bike,2,1500,3000,,
1248,2023-11-07,2023,11,1,0,Bike,1,2000,2000,,
1249,2023-11-07,2023,11,1,0,Car,4,7500,30000,,
1250,2023-11-07,2023,11,1,0,Bike,1,1500,1500,,
1251,2023-11-07,2023,11,1,0,Bike,2,2000,4000,,
1252,2023-11-07,2023,11,1,0,Bike,4,2000,8000,,
1253,2023-11-07,2023,11,1,0,Tuk Tuk,4,4000,16000,,
1254,2023-11-07,2023,11,1,0,Bike,2,1500,3000,,
1255,2023-11-08,2023,11,1,0,Bike,1,1500,1500,,
1256,2023-11-08,2023,11,1,0,Bike,4,2000,8000,,
1257,2023-11-08,2023,11,1,0,Car,1,7500,7500,,
1258,2023-11-08,2023,11,1,0,Bike,4,1500,6000,,
1259,2023-11-08,2023,11,1,0,Bike,3,2000,6000,,
1260,2023-11-08,2023,11,1,0,Tuk Tuk,3,4000,12000,,
1261,2023-11-09,2023,11,1,0,Bike,1,2000,2000,,
1262,2023-11-09,2023,11,1,0,Car,3,7500,22500,,
1263,2023-11-09,2023,11,1,0,Bike,4,2000,8000,,
1264,2023-11-10,2023,11,1,0,Car,4,6000,24000,,
1265,2023-11-10,2023,11,1,0,Bike,4,2000,8000,,
1266,2023-11-10,2023,11,1,0,Bike,1,2000,2000,,
1267,2023-11-11,2023,11,1,1,Bike,1,2000,2000,,
1268,2023-11-11,2023,11,1,1,Car,2,8500,17000,,
1269,2023-11-11,2023,11,1,1,Car,2,8500,17000,,
1270,2023-11-11,2023,11,1,1,Tuk Tuk,4,4500,18000,,
1271,2023-11-11,2023,11,1,1,Car,3,7000,21000,,
1272,2023-11-11,2023,11,1,1,Car,3,8500,25500,,
1273,2023-11-12,2023,11,1,1,Bike,3,2000,6000,,
1274,2023-11-12,2023,11,1,1,Tuk Tuk,4,4500,18000,,
1275,2023-11-12,2023,11,1,1,Car,3,8500,25500,,
1276,2023-11-12,2023,11,1,1,Car,2,8500,17000,,
1277,2023-11-12,2023,11,1,1,Car,3,8500,25500,,
1278,2023-11-12,2023,11,1,1,Car,4,8500,34000,,
1279,2023-11-13,2023,11,1,0,Bike,3,1500,4500,,
1280,2023-11-13,2023,11,1,0,Car,2,6000,12000,,
1281,2023-11-13,2023,11,1,0,Bike,1,1500,1500,,
1282,2023-11-13,2023,11,1,0,Bike,1,2000,2000,,
1283,2023-11-13,2023,11,1,0,Bike,2,2000,4000,,
1284,2023-11-14,2023,11,1,0,Bike,1,1500,1500,,
1285,2023-11-14,2023,11,1,0,Car,3,6000,18000,,
1286,2023-11-14,2023,11,1,0,Bike,1,1500,1500,,
1287,2023-11-14,2023,11,1,0,Bike,3,1500,4500,,
1288,2023-11-14,2023,11,1,0,Bike,2,2000,4000,,
1289,2023-11-14,2023,11,1,0,Tuk Tuk,1,4000,4000,,
1290,2023-11-14,2023,11,1,0,Bike,4,2000,8000,,
1291,2023-11-15,2023,11,1,0,Bike,2,2000,4000,,
1292,2023-11-15,2023,11,1,0,Bike,4,2000,8000,,
1293,2023-11-15,2023,11,1,0,Bike,4,2000,8000,,
1294,2023-11-15,2023,11,1,0,Car,2,7500,15000,,
1295,2023-11-15,2023,11,1,0,Bike,4,1500,6000,,
1296,2023-11-15,2023,11,1,0,Tuk Tuk,4,4000,16000,,
1297,2023-11-15,2023,11,1,0,Bike,4,2000,8000,,
1298,2023-11-15,2023,11,1,0,Bike,2,1500,3000,,
1299,2023-11-16,2023,11,1,0,Bike,3,2000,6000,,
1300,2023-11-16,2023,11,1,0,Bike,2,1500,3000,,
1301,2023-11-16,2023,11,1,0,Car,3,7500,22500,,
1302,2023-11-16,2023,11,1,0,Tuk Tuk,2,4000,8000,,
1303,2023-11-16,2023,11,1,0,Bike,2,2000,4000,,
1304,2023-11-16,2023,11,1,0,Bike,4,2000,8000,,
1305,2023-11-17,2023,11,1,0,Bike,2,2000,4000,,
1306,2023-11-17,2023,11,1,0,Bike,3,1500,4500,,
1307,2023-11-17,2023,11,1,0,Bike,2,2000,4000,,
1308,2023-11-17,2023,11,1,0,Car,3,7500,22500,,
1309,2023-11-17,2023,11,1,0,Bike,2,2000,4000,,
1310,2023-11-18,2023,11,1,1,Bike,3,2500,7500,,
1311,2023-11-18,2023,11,1,1,Car,3,8500,25500,,
1312,2023-11-18,2023,11,1,1,Car,1,7000,7000,,
1313,2023-11-18,2023,11,1,1,Car,2,8500,17000,,
1314,2023-11-19,2023,11,1,1,Car,4,8500,34000,,
1315,2023-11-19,2023,11,1,1,Car,4,7000,28000,,
1316,2023-11-19,2023,11,1,1,Car,2,8500,17000,,
1317,2023-11-19,2023,11,1,1,Bike,4,2000,8000,,
1318,2023-11-20,2023,11,1,0,Bike,4,2000,8000,,
1319,2023-11-20,2023,11,1,0,Car,1,7500,7500,,
1320,2023-11-20,2023,11,1,0,Bike,1,2000,2000,,
1321,2023-11-20,2023,11,1,0,Bike,4,2000,8000,,
1322,2023-11-21,2023,11,1,0,Tuk Tuk,1,4000,4000,,
1323,2023-11-21,2023,11,1,0,Bike,3,2000,6000,,
1324,2023-11-21,2023,11,1,0,Bike,1,1500,1500,,
1325,2023-11-21,2023,11,1,0,Bike,4,2000,8000,,
1326,2023-11-21,2023,11,1,0,Bike,1,2000,2000,,
1327,2023-11-21,2023,11,1,0,Car,2,7500,15000,,
1328,2023-11-21,2023,11,1,0,Car,2,7500,15000,,
1329,2023-11-21,2023,11,1,0,Bike,2,2000,4000,,
1330,2023-11-21,2023,11,1,0,Bike,3,2000,6000,,
1331,2023-11-21,2023,11,1,0,Bike,3,1500,4500,,
1332,2023-11-21,2023,11,1,0,Bike,1,1500,1500,,
1333,2023-11-21,2023,11,1,0,Bike,3,2000,6000,,
1334,2023-11-21,2023,11,1,0,Car,3,6000,18000,,
1335,2023-11-22,2023,11,1,0,Car,1,6000,6000,,
1336,2023-11-22,2023,11,1,0,Bike,1,2000,2000,,
1337,2023-11-22,2023,11,1,0,Bike,1,1500,1500,,
1338,2023-11-22,2023,11,1,0,Bike,3,1500,4500,,
1339,2023-11-22,2023,11,1,0,Bike,2,1500,3000,,
1340,2023-11-23,2023,11,1,0,Car,1,7500,7500,,
1341,2023-11-23,2023,11,1,0,Bike,2,2000,4000,,
1342,2023-11-23,2023,11,1,0,Bike,3,1500,4500,,
1343,2023-11-23,2023,11,1,0,Bike,3,2000,6000,,
1344,2023-11-23,2023,11,1,0,Bike,3,1500,4500,,
1345,2023-11-23,2023,11,1,0,Bike,4,1500,6000,,
1346,2023-11-23,2023,11,1,0,Tuk Tuk,2,4000,8000,,
1347,2023-11-23,2023,11,1,0,Bike,3,2000,6000,,
1348,2023-11-23,2023,11,1,0,Car,2,7500,15000,,
1349,2023-11-23,2023,11,1,0,Bike,2,1500,3000,,
1350,2023-11-24,2023,11,1,0,Tuk Tuk,2,3000,6000,,
1351,2023-11-24,2023,11,1,0,Bike,1,2000,2000,,
1352,2023-11-24,2023,11,1,0,Bike,4,1500,6000,,
1353,2023-11-24,2023,11,1,0,Bike,1,2000,2000,,
1354,2023-11-24,2023,11,1,0,Bike,1,1500,1500,,
1355,2023-11-24,2023,11,1,0,Bike,2,1500,3000,,
1356,2023-11-24,2023,11,1,0,Bike,2,2000,4000,,
1357,2023-11-24,2023,11,1,0,Car,4,6000,24000,,
1358,2023-11-24,2023,11,1,0,Car,3,6000,18000,,
1359,2023-11-25,2023,11,1,1,Car,3,8500,25500,,
1360,2023-11-25,2023,11,1,1,Bike,4,2000,8000,,
1361,2023-11-25,2023,11,1,1,Car,3,8500,25500,,
1362,2023-11-26,2023,11,1,1,Bike,4,2500,10000,,
1363,2023-11-26,2023,11,1,1,Car,3,7000,21000,,
1364,2023-11-26,2023,11,1,1,Car,4,8500,34000,,
1365,2023-11-26,2023,11,1,1,Car,3,8500,25500,,
1366,2023-11-26,2023,11,1,1,Car,3,7000,21000,,
1367,2023-11-26,2023,11,1,1,Car,2,8500,17000,,
1368,2023-11-26,2023,11,1,1,Bike,1,2500,2500,,
1369,2023-11-26,2023,11,1,1,Bike,1,2500,2500,,
1370,2023-11-26,2023,11,1,1,Car,4,7000,28000,,
1371,2023-11-26,2023,11,1,1,Car,1,8500,8500,,
1372,2023-11-26,2023,11,1,1,Car,1,8500,8500,,
1373,2023-11-26,2023,11,1,1,Car,3,8500,25500,,
1374,2023-11-26,2023,11,1,1,Tuk Tuk,3,4500,13500,,
1375,2023-11-27,2023,11,1,0,Car,2,7500,15000,,
1376,2023-11-27,2023,11,1,0,Bike,2,2000,4000,,
1377,2023-11-27,2023,11,1,0,Bike,3,2000,6000,,
1378,2023-11-28,2023,11,1,0,Bike,3,2000,6000,,
1379,2023-11-28,2023,11,1,0,Bike,3,1500,4500,,
1380,2023-11-28,2023,11,1,0,Bike,4,2000,8000,,
1381,2023-11-28,2023,11,1,0,Car,1,7500,7500,,
1382,2023-11-29,2023,11,1,0,Car,2,7500,15000,,
1383,2023-11-29,2023,11,1,0,Bike,4,2000,8000,,
1384,2023-11-29,2023,11,1,0,Bike,3,1500,4500,,
1385,2023-11-29,2023,11,1,0,Bike,2,2000,4000,,
1386,2023-11-29,2023,11,1,0,Bike,2,2000,4000,,
1387,2023-11-29,2023,11,1,0,Tuk Tuk,1,4000,4000,,
1388,2023-11-29,2023,11,1,0,Bike,1,2000,2000,,
1389,2023-11-29,2023,11,1,0,Bike,3,2000,6000,,
1390,2023-11-30,2023,11,1,0,Bike,1,2000,2000,,
1391,2023-11-30,2023,11,1,0,Bike,2,1500,3000,,
1392,2023-11-30,2023,11,1,0,Car,3,6000,18000,,
1393,2023-11-30,2023,11,1,0,Bike,2,2000,4000,,
1394,2023-11-30,2023,11,1,0,Bike,1,1500,1500,,
1395,2023-12-01,2023,12,1,0,Bike,4,2000,8000,,
1396,2023-12-01,2023,12,1,0,Bike,2,2000,4000,,
1397,2023-12-01,2023,12,1,0,Car,4,8000,32000,,
1398,2023-12-01,2023,12,1,0,Bike,3,2000,6000,,
1399,2023-12-01,2023,12,1,0,Bike,3,2000,6000,,
1400,2023-12-02,2023,12,1,1,Car,2,9500,19000,,
1401,2023-12-02,2023,12,1,1,Car,4,9500,38000,,
1402,2023-12-02,2023,12,1,1,Bike,3,2000,6000,,
1403,2023-12-02,2023,12,1,1,Car,1,9500,9500,,
1404,2023-12-03,2023,12,1,1,Car,4,9500,38000,,
1405,2023-12-03,2023,12,1,1,Car,3,7500,22500,,
1406,2023-12-03,2023,12,1,1,Car,3,9500,28500,,
1407,2023-12-03,2023,12,1,1,Car,3,9500,28500,,
1408,2023-12-03,2023,12,1,1,Tuk Tuk,4,5000,20000,,
1409,2023-12-03,2023,12,1,1,Bike,2,2500,5000,,
1410,2023-12-04,2023,12,1,0,Bike,1,2000,2000,,
1411,2023-12-04,2023,12,1,0,Bike,1,2000,2000,,
1412,2023-12-04,2023,12,1,0,Bike,2,2000,4000,,
1413,2023-12-04,2023,12,1,0,Car,2,6500,13000,,
1414,2023-12-04,2023,12,1,0,Bike,1,2000,2000,,
1415,2023-12-05,2023,12,1,0,Bike,2,2000,4000,,
1416,2023-12-05,2023,12,1,0,Car,2,8000,16000,,
1417,2023-12-05,2023,12,1,0,Bike,1,2000,2000,,
1418,2023-12-05,2023,12,1,0,Bike,2,2000,4000,,
1419,2023-12-06,2023,12,1,0,Bike,1,2000,2000,,
1420,2023-12-06,2023,12,1,0,Tuk Tuk,3,4500,13500,,
1421,2023-12-06,2023,12,1,0,Car,4,8000,32000,,
1422,2023-12-06,2023,12,1,0,Bike,2,2000,4000,,
1423,2023-12-06,2023,12,1,0,Bike,1,2000,2000,,
1424,2023-12-06,2023,12,1,0,Bike,2,2000,4000,,
1425,2023-12-06,2023,12,1,0,Bike,4,2000,8000,,
1426,2023-12-06,2023,12,1,0,Bike,4,2000,8000,,
1427,2023-12-07,2023,12,1,0,Tuk Tuk,3,4500,13500,,
1428,2023-12-07,2023,12,1,0,Bike,2,2000,4000,,
1429,2023-12-07,2023,12,1,0,Bike,4,2000,8000,,
1430,2023-12-07,2023,12,1,0,Car,1,8000,8000,,
1431,2023-12-07,2023,12,1,0,Bike,4,2000,8000,,
1432,2023-12-07,2023,12,1,0,Bike,2,2000,4000,,
1433,2023-12-07,2023,12,1,0,Bike,4,2000,8000,,
1434,2023-12-08,2023,12,1,0,Bike,3,2000,6000,,
1435,2023-12-08,2023,12,1,0,Bike,4,2000,8000,,
1436,2023-12-08,2023,12,1,0,Bike,1,2000,2000,,
1437,2023-12-08,2023,12,1,0,Car,3,6500,19500,,
1438,2023-12-08,2023,12,1,0,Bike,4,2000,8000,,
1439,2023-12-08,2023,12,1,0,Bike,3,2000,6000,,
1440,2023-12-08,2023,12,1,0,Car,1,8000,8000,,
1441,2023-12-08,2023,12,1,0,Bike,4,2000,8000,,
1442,2023-12-08,2023,12,1,0,Tuk Tuk,4,4500,18000,,
1443,2023-12-09,2023,12,1,1,Tuk Tuk,1,4000,4000,,
1444,2023-12-09,2023,12,1,1,Car,1,9500,9500,,
1445,2023-12-09,2023,12,1,1,Car,2,9500,19000,,
1446,2023-12-09,2023,12,1,1,Car,4,9500,38000,,
1447,2023-12-09,2023,12,1,1,Bike,1,2500,2500,,
1448,2023-12-09,2023,12,1,1,Car,2,9500,19000,,
1449,2023-12-10,2023,12,1,1,Car,2,9500,19000,,
1450,2023-12-10,2023,12,1,1,Bike,2,2500,5000,,
1451,2023-12-10,2023,12,1,1,Car,4,9500,38000,,
1452,2023-12-10,2023,12,1,1,Tuk Tuk,3,5000,15000,,
1453,2023-12-10,2023,12,1,1,Car,2,9500,19000,,
1454,2023-12-10,2023,12,1,1,Car,2,7500,15000,,
1455,2023-12-10,2023,12,1,1,Car,2,7500,15000,,
1456,2023-12-10,2023,12,1,1,Car,2,7500,15000,,
1457,2023-12-11,2023,12,1,0,Car,3,6500,19500,,
1458,2023-12-11,2023,12,1,0,Bike,4,2000,8000,,
1459,2023-12-11,2023,12,1,0,Bike,2,2000,4000,,
1460,2023-12-11,2023,12,1,0,Tuk Tuk,4,3500,14000,,
1461,2023-12-11,2023,12,1,0,Bike,3,2000,6000,,
1462,2023-12-11,2023,12,1,0,Bike,1,2000,2000,,
1463,2023-12-11,2023,12,1,0,Bike,1,2000,2000,,
1464,2023-12-11,2023,12,1,0,Bike,1,2000,2000,,
1465,2023-12-12,2023,12,1,0,Bike,1,2000,2000,,
1466,2023-12-13,2023,12,1,0,Bike,3,2000,6000,,
1467,2023-12-13,2023,12,1,0,Bike,3,2000,6000,,
1468,2023-12-13,2023,12,1,0,Bike,1,2000,2000,,
1469,2023-12-13,2023,12,1,0,Tuk Tuk,2,3500,7000,,
1470,2023-12-13,2023,12,1,0,Car,4,6500,26000,,
1471,2023-12-13,2023,12,1,0,Bike,1,2000,2000,,
1472,2023-12-14,2023,12,1,0,Bike,4,2000,8000,,
1473,2023-12-14,2023,12,1,0,Bike,1,2000,2000,,
1474,2023-12-14,2023,12,1,0,Car,3,8000,24000,,
1475,2023-12-14,2023,12,1,0,Bike,3,2000,6000,,
1476,2023-12-14,2023,12,1,0,Bike,3,2000,6000,,
1477,2023-12-15,2023,12,1,0,Car,3,8000,24000,,
1478,2023-12-15,2023,12,1,0,Bike,4,2000,8000,,
1479,2023-12-15,2023,12,1,0,Bike,2,2000,4000,,
1480,2023-12-15,2023,12,1,0,Bike,4,2000,8000,,
1481,2023-12-15,2023,12,1,0,Bike,4,2000,8000,,
1482,2023-12-15,2023,12,1,0,Bike,3,2000,6000,,
1483,2023-12-15,2023,12,1,0,Tuk Tuk,1,4500,4500,,
1484,2023-12-16,2023,12,1,1,Car,2,9500,19000,,
1485,2023-12-16,2023,12,1,1,Car,2,9500,19000,,
1486,2023-12-16,2023,12,1,1,Bike,3,2000,6000,,
1487,2023-12-16,2023,12,1,1,Car,3,9500,28500,,
1488,2023-12-16,2023,12,1,1,Car,3,7500,22500,,
1489,2023-12-16,2023,12,1,1,Car,4,7500,30000,,
1490,2023-12-16,2023,12,1,1,Tuk Tuk,2,4000,8000,,
1491,2023-12-17,2023,12,1,1,Car,2,9500,19000,,
1492,2023-12-17,2023,12,1,1,Car,3,7500,22500,,
1493,2023-12-17,2023,12,1,1,Car,1,9500,9500,,
1494,2023-12-17,2023,12,1,1,Car,1,9500,9500,,
1495,2023-12-17,2023,12,1,1,Bike,2,2000,4000,,
1496,2023-12-18,2023,12,1,0,Bike,3,2000,6000,,
1497,2023-12-18,2023,12,1,0,Bike,2,2000,4000,,
1498,2023-12-18,2023,12,1,0,Bike,3,2000,6000,,
1499,2023-12-18,2023,12,1,0,Car,4,8000,32000,,
1500,2023-12-18,2023,12,1,0,Bike,3,2000,6000,,
1501,2023-12-19,2023,12,1,0,Bike,1,2000,2000,,
1502,2023-12-19,2023,12,1,0,Car,3,6500,19500,,
1503,2023-12-19,2023,12,1,0,Bike,1,2000,2000,,
1504,2023-12-19,2023,12,1,0,Bike,1,2000,2000,,
1505,2023-12-19,2023,12,1,0,Bike,2,2000,4000,,
1506,2023-12-20,2023,12,1,0,Bike,4,2000,8000,,
1507,2023-12-20,2023,12,1,0,Bike,2,2500,5000,,
1508,2023-12-20,2023,12,1,0,Bike,4,2000,8000,,
1509,2023-12-20,2023,12,1,0,Tuk Tuk,2,3500,7000,,
1510,2023-12-20,2023,12,1,0,Bike,1,2000,2000,,
1511,2023-12-20,2023,12,1,0,Bike,3,2000,6000,,
1512,2023-12-20,2023,12,1,0,Car,2,8000,16000,,
1513,2023-12-20,2023,12,1,0,Bike,1,2000,2000,,
1514,2023-12-20,2023,12,1,0,Car,3,6500,19500,,
1515,2023-12-21,2023,12,1,0,Bike,2,2000,4000,,
1516,2023-12-21,2023,12,1,0,Bike,1,2000,2000,,
1517,2023-12-21,2023,12,1,0,Bike,2,2000,4000,,
1518,2023-12-21,2023,12,1,0,Tuk Tuk,1,3500,3500,,
1519,2023-12-21,2023,12,1,0,Car,4,8000,32000,,
1520,2023-12-21,2023,12,1,0,Bike,1,2000,2000,,
1521,2023-12-21,2023,12,1,0,Bike,2,2000,4000,,
1522,2023-12-22,2023,12,1,0,Bike,4,2000,8000,,
1523,2023-12-22,2023,12,1,0,Bike,2,2000,4000,,
1524,2023-12-22,2023,12,1,0,Bike,2,2000,4000,,
1525,2023-12-22,2023,12,1,0,Car,2,8000,16000,,
1526,2023-12-22,2023,12,1,0,Bike,1,2000,2000,,
1527,2023-12-22,2023,12,1,0,Tuk Tuk,3,4500,13500,,
1528,2023-12-22,2023,12,1,0,Bike,4,2000,8000,,
1529,2023-12-22,2023,12,1,0,Car,4,8000,32000,,
1530,2023-12-22,2023,12,1,0,Bike,3,2000,6000,,
1531,2023-12-22,2023,12,1,0,Bike,2,2000,4000,,
1532,2023-12-22,2023,12,1,0,Bike,1,2000,2000,,
1533,2023-12-23,2023,12,1,1,Bike,1,2500,2500,,
1534,2023-12-23,2023,12,1,1,Car,1,9500,9500,,
1535,2023-12-23,2023,12,1,1,Car,2,9500,19000,,
1536,2023-12-23,2023,12,1,1,Tuk Tuk,3,4000,12000,,
1537,2023-12-23,2023,12,1,1,Car,4,9500,38000,,
1538,2023-12-23,2023,12,1,1,Car,2,9500,19000,,
1539,2023-12-24,2023,12,1,1,Car,4,7500,30000,,
1540,2023-12-24,2023,12,1,1,Car,2,7500,15000,,
1541,2023-12-24,2023,12,1,1,Car,1,9500,9500,,
1542,2023-12-24,2023,12,1,1,Car,3,9500,28500,,
1543,2023-12-24,2023,12,1,1,Bike,4,2500,10000,,
1544,2023-12-24,2023,12,1,1,Bike,2,2500,5000,,
1545,2023-12-24,2023,12,1,1,Car,2,7500,15000,,
1546,2023-12-24,2023,12,1,1,Car,2,9500,19000,,
1547,2023-12-24,2023,12,1,1,Tuk Tuk,3,4000,12000,,
1548,2023-12-25,2023,12,1,0,Bike,4,2000,8000,,
1549,2023-12-25,2023,12,1,0,Bike,3,2000,6000,,
1550,2023-12-25,2023,12,1,0,Bike,2,2000,4000,,
1551,2023-12-25,2023,12,1,0,Car,1,6500,6500,,
1552,2023-12-25,2023,12,1,0,Bike,4,2000,8000,,
1553,2023-12-26,2023,12,1,0,Bike,3,2000,6000,,
1554,2023-12-26,2023,12,1,0,Car,4,8000,32000,,
1555,2023-12-26,2023,12,1,0,Bike,2,2000,4000,,
1556,2023-12-26,2023,12,1,0,Bike,3,2000,6000,,
1557,2023-12-27,2023,12,1,0,Bike,2,2000,4000,,
1558,2023-12-27,2023,12,1,0,Bike,2,2000,4000,,
1559,2023-12-27,2023,12,1,0,Car,3,8000,24000,,
1560,2023-12-27,2023,12,1,0,Tuk Tuk,3,3500,10500,,
1561,2023-12-27,2023,12,1,0,Bike,4,2000,8000,,
1562,2023-12-27,2023,12,1,0,Bike,2,2000,4000,,
1563,2023-12-27,2023,12,1,0,Bike,1,2000,2000,,
1564,2023-12-27,2023,12,1,0,Bike,4,2000,8000,,
1565,2023-12-27,2023,12,1,0,Car,1,8000,8000,,
1566,2023-12-28,2023,12,1,0,Bike,2,2000,4000,,
1567,2023-12-28,2023,12,1,0,Bike,3,2000,6000,,
1568,2023-12-28,2023,12,1,0,Car,3,6500,19500,,
1569,2023-12-28,2023,12,1,0,Bike,1,2000,2000,,
1570,2023-12-29,2023,12,1,0,Bike,1,2000,2000,,
1571,2023-12-29,2023,12,1,0,Car,3,8000,24000,,
1572,2023-12-29,2023,12,1,0,Bike,4,2000,8000,,
1573,2023-12-29,2023,12,1,0,Bike,2,2000,4000,,
1574,2023-12-29,2023,12,1,0,Bike,3,2000,6000,,
1575,2023-12-30,2023,12,1,1,Car,1,9500,9500,,
1576,2023-12-30,2023,12,1,1,Bike,4,2500,10000,,
1577,2023-12-30,2023,12,1,1,Tuk Tuk,4,5000,20000,,
1578,2023-12-30,2023,12,1,1,Car,3,9500,28500,,
1579,2023-12-30,2023,12,1,1,Car,1,9500,9500,,
1580,2023-12-30,2023,12,1,1,Car,1,9500,9500,,
1581,2023-12-31,2023,12,1,1,Car,4,9500,38000,,
1582,2023-12-31,2023,12,1,1,Car,4,7500,30000,,
1583,2023-12-31,2023,12,1,1,Bike,3,2500,7500,,
1584,2024-01-01,2024,1,1,0,Bike,2,2000,4000,,
1585,2024-01-01,2024,1,1,0,Car,4,8000,32000,,
1586,2024-01-01,2024,1,1,0,Tuk Tuk,1,4500,4500,,
1587,2024-01-01,2024,1,1,0,Bike,3,2000,6000,,
1588,2024-01-01,2024,1,1,0,Bike,1,2000,2000,,
1589,2024-01-01,2024,1,1,0,Bike,4,2000,8000,,
1590,2024-01-01,2024,1,1,0,Bike,2,2000,4000,,
1591,2024-01-02,2024,1,1,0,Bike,1,2000,2000,,
1592,2024-01-02,2024,1,1,0,Bike,3,2000,6000,,
1593,2024-01-02,2024,1,1,0,Bike,3,2000,6000,,
1594,2024-01-02,2024,1,1,0,Tuk Tuk,3,4500,13500,,
1595,2024-01-02,2024,1,1,0,Car,3,8000,24000,,
1596,2024-01-02,2024,1,1,0,Bike,4,2000,8000,,
1597,2024-01-02,2024,1,1,0,Bike,2,2000,4000,,
1598,2024-01-02,2024,1,1,0,Bike,4,2000,8000,,
1599,2024-01-03,2024,1,1,0,Bike,4,2000,8000,,
1600,2024-01-03,2024,1,1,0,Bike,4,2000,8000,,
1601,2024-01-03,2024,1,1,0,Car,4,6500,26000,,
1602,2024-01-03,2024,1,1,0,Bike,3,2000,6000,,
1603,2024-01-04,2024,1,1,0,Bike,1,2000,2000,,
1604,2024-01-05,2024,1,1,0,Bike,3,2000,6000,,
1605,2024-01-06,2024,1,1,1,Car,4,9500,38000,,
1606,2024-01-06,2024,1,1,1,Tuk Tuk,1,4000,4000,,
1607,2024-01-06,2024,1,1,1,Car,3,9500,28500,,
1608,2024-01-06,2024,1,1,1,Car,4,9500,38000,,
1609,2024-01-06,2024,1,1,1,Bike,1,2000,2000,,
1610,2024-01-06,2024,1,1,1,Car,3,9500,28500,,
1611,2024-01-07,2024,1,1,1,Car,2,9500,19000,,
1612,2024-01-07,2024,1,1,1,Car,4,7500,30000,,
1613,2024-01-07,2024,1,1,1,Bike,4,2000,8000,,
1614,2024-01-07,2024,1,1,1,Car,4,7500,30000,,
1615,2024-01-07,2024,1,1,1,Car,3,9500,28500,,
1616,2024-01-08,2024,1,1,0,Bike,1,2000,2000,,
1617,2024-01-08,2024,1,1,0,Bike,4,2000,8000,,
1618,2024-01-08,2024,1,1,0,Car,4,8000,32000,,
1619,2024-01-08,2024,1,1,0,Bike,2,2000,4000,,
1620,2024-01-08,2024,1,1,0,Bike,4,2000,8000,,
1621,2024-01-09,2024,1,1,0,Car,2,8000,16000,,
1622,2024-01-09,2024,1,1,0,Bike,1,2000,2000,,
1623,2024-01-09,2024,1,1,0,Bike,2,2000,4000,,
1624,2024-01-09,2024,1,1,0,Bike,3,2000,6000,,
1625,2024-01-09,2024,1,1,0,Bike,2,2000,4000,,
1626,2024-01-09,2024,1,1,0,Tuk Tuk,1,4500,4500,,
1627,2024-01-09,2024,1,1,0,Bike,2,2000,4000,,
1628,2024-01-09,2024,1,1,0,Bike,2,2000,4000,,
1629,2024-01-10,2024,1,1,0,Car,4,8000,32000,,
1630,2024-01-10,2024,1,1,0,Bike,2,2000,4000,,
1631,2024-01-10,2024,1,1,0,Bike,3,2000,6000,,
1632,2024-01-10,2024,1,1,0,Bike,4,2000,8000,,
1633,2024-01-11,2024,1,1,0,Bike,3,2000,6000,,
1634,2024-01-11,2024,1,1,0,Tuk Tuk,4,4500,18000,,
1635,2024-01-11,2024,1,1,0,Car,2,6500,13000,,
1636,2024-01-11,2024,1,1,0,Car,3,6500,19500,,
1637,2024-01-11,2024,1,1,0,Bike,1,2000,2000,,
1638,2024-01-11,2024,1,1,0,Bike,1,2000,2000,,
